"","X1","R_square","AIC","BIC","ID","Model"
"230",2,0.991339093647965,-3.87723555811602,-4.09359496189477,"Pseudomonas spp._Raw Chicken Breast_4_1_2","Logistic"
"231",3,0.992095351064593,-2.51681378033039,-2.78726303505383,"Pseudomonas spp._Raw Chicken Breast_4_1_2","Logisticlag"
"232",4,0.994848936394765,-5.51454866443601,-5.78499791915944,"Pseudomonas spp._Raw Chicken Breast_4_1_2","Gompertz"
"233",5,0.986735097448127,1.10688029420519,0.836431039481758,"Pseudomonas spp._Raw Chicken Breast_4_1_2","Baranyi"
"234",6,NA,NA,NA,"Pseudomonas spp._Raw Chicken Breast_4_1_2","Buchanan"
"235",1,0.994608211329858,-16.6859639772067,-14.6964876132148,"Pseudomonas spp._Raw Chicken Breast_7_1_2","Cubic"
"236",2,0.991182074162061,-13.2749595104557,-11.6833784192622,"Pseudomonas spp._Raw Chicken Breast_7_1_2","Logistic"
"237",3,0.991683445210809,-11.9188840594034,-9.92940769541159,"Pseudomonas spp._Raw Chicken Breast_7_1_2","Logisticlag"
"238",4,0.992223031328929,-12.656780008752,-10.6673036447601,"Pseudomonas spp._Raw Chicken Breast_7_1_2","Gompertz"
"239",5,0.992207753855623,-12.6351922456835,-10.6457158816916,"Pseudomonas spp._Raw Chicken Breast_7_1_2","Baranyi"
"240",6,NA,NA,NA,"Pseudomonas spp._Raw Chicken Breast_7_1_2","Buchanan"
"241",1,0.986668360698378,-3.67926914502397,-0.854522357716283,"Pseudomonas spp._Raw Chicken Breast_10_1_2","Cubic"
"242",2,0.988604832401985,-7.71962869189893,-5.45983126205279,"Pseudomonas spp._Raw Chicken Breast_10_1_2","Logistic"
"243",3,0.994436365163412,-15.0398191607118,-12.2150723734041,"Pseudomonas spp._Raw Chicken Breast_10_1_2","Logisticlag"
"244",4,0.996376849043769,-20.6156175072606,-17.7908707199529,"Pseudomonas spp._Raw Chicken Breast_10_1_2","Gompertz"
"245",5,0.993276401900284,-12.5779857542422,-9.75323896693449,"Pseudomonas spp._Raw Chicken Breast_10_1_2","Baranyi"
"246",6,NA,NA,NA,"Pseudomonas spp._Raw Chicken Breast_10_1_2","Buchanan"
"247",1,0.992763911663168,-9.81331491530797,-7.38878166636797,"Pseudomonas spp._Raw Chicken Breast_15_1_2","Cubic"
"248",2,0.988753885345391,-6.52201176082107,-4.58238516166907,"Pseudomonas spp._Raw Chicken Breast_15_1_2","Logistic"
"249",3,0.992611127061999,-9.56258168170882,-7.13804843276882,"Pseudomonas spp._Raw Chicken Breast_15_1_2","Logisticlag"
"250",4,0.992277902877479,-9.03325251868209,-6.60871926974209,"Pseudomonas spp._Raw Chicken Breast_15_1_2","Gompertz"
"251",5,0.992441931669831,-9.29089647246194,-6.86636322352194,"Pseudomonas spp._Raw Chicken Breast_15_1_2","Baranyi"
"252",6,NA,NA,NA,"Pseudomonas spp._Raw Chicken Breast_15_1_2","Buchanan"
"253",1,0.996679301213701,-12.7201668167541,-11.734043930073,"Pseudomonas spp._Raw Chicken Breast_20_1_2","Cubic"
"254",2,0.99704603060661,-15.7733955571501,-14.9844972478052,"Pseudomonas spp._Raw Chicken Breast_20_1_2","Logistic"
"255",3,0.998001383968394,-17.289649352509,-16.3035264658279,"Pseudomonas spp._Raw Chicken Breast_20_1_2","Logisticlag"
"256",4,0.998318291061328,-18.8434494478612,-17.8573265611801,"Pseudomonas spp._Raw Chicken Breast_20_1_2","Gompertz"
"257",5,0.996349889167475,-11.8689261741135,-10.8828032874324,"Pseudomonas spp._Raw Chicken Breast_20_1_2","Baranyi"
"258",6,0.988604458130436,-1.6227440304169,-0.636621143735802,"Pseudomonas spp._Raw Chicken Breast_20_1_2","Buchanan"
"259",1,0.938955898827506,10.3654248207884,12.3549011847803,"Pseudomonas spp._Salted Chicken Breast_2_1_2","Cubic"
"260",2,0.996739372195743,-23.861020179042,-22.2694390878485,"Pseudomonas spp._Salted Chicken Breast_2_1_2","Logistic"
"261",3,0.996911828166316,-22.4587654435694,-20.4692890795775,"Pseudomonas spp._Salted Chicken Breast_2_1_2","Logisticlag"
"262",4,0.998132767888186,-27.9931084994743,-26.0036321354824,"Pseudomonas spp._Salted Chicken Breast_2_1_2","Gompertz"
"263",5,0.996768384990757,-21.959335315682,-19.9698589516901,"Pseudomonas spp._Salted Chicken Breast_2_1_2","Baranyi"
"264",6,0.995745164031812,-18.9335191621157,-16.9440427981238,"Pseudomonas spp._Salted Chicken Breast_2_1_2","Buchanan"
"265",1,0.962811866989452,4.63112641848153,4.36067716375809,"Pseudomonas spp._Salted Chicken Breast_4_1_2","Cubic"
"266",2,0.994190304763339,-10.3641047169013,-10.5804641206801,"Pseudomonas spp._Salted Chicken Breast_4_1_2","Logistic"
"267",3,0.994197069811725,-8.3722605545912,-8.64270980931463,"Pseudomonas spp._Salted Chicken Breast_4_1_2","Logisticlag"
"268",4,0.991903530610662,-6.04080489699675,-6.31125415172018,"Pseudomonas spp._Salted Chicken Breast_4_1_2","Gompertz"
"269",5,0.994901438562345,-9.27809251632341,-9.54854177104685,"Pseudomonas spp._Salted Chicken Breast_4_1_2","Baranyi"
"270",6,NA,NA,NA,"Pseudomonas spp._Salted Chicken Breast_4_1_2","Buchanan"
"271",1,0.573863576394511,-33.8470620186866,-27.0105828687542,"Dickeya.zeae_TSB_5_1_0","Cubic"
"272",2,0.195379465359598,-17.4143359852073,-11.9451526652614,"Dickeya.zeae_TSB_5_1_0","Logistic"
"273",3,NA,NA,NA,"Dickeya.zeae_TSB_5_1_0","Logisticlag"
"274",4,NA,NA,NA,"Dickeya.zeae_TSB_5_1_0","Gompertz"
"275",5,0.0615742716869155,-10.953180915585,-4.11670176565261,"Dickeya.zeae_TSB_5_1_0","Baranyi"
"276",6,NA,NA,NA,"Dickeya.zeae_TSB_5_1_0","Buchanan"
"277",1,0.996578421039788,-26.448842982813,-24.024309733873,"Pseudomonas spp._Salted Chicken Breast_7_1_2","Cubic"
"278",2,0.997435569220534,-31.9092301005554,-29.9696035014034,"Pseudomonas spp._Salted Chicken Breast_7_1_2","Logistic"
"279",3,0.997435921115252,-29.9108768700451,-27.4863436211051,"Pseudomonas spp._Salted Chicken Breast_7_1_2","Logisticlag"
"280",4,0.995091174242077,-22.1176514080683,-19.6931181591283,"Pseudomonas spp._Salted Chicken Breast_7_1_2","Gompertz"
"281",5,0.998367687342343,-35.3300947167802,-32.9055614678402,"Pseudomonas spp._Salted Chicken Breast_7_1_2","Baranyi"
"282",6,0.998285111971393,-34.7378950599225,-32.3133618109825,"Pseudomonas spp._Salted Chicken Breast_7_1_2","Buchanan"
"283",1,0.978336012027369,-2.42003212444484,0.404714662862846,"Pseudomonas spp._Salted Chicken Breast_10_1_2","Cubic"
"284",2,0.992289727951297,-17.8503044269543,-15.5905069971082,"Pseudomonas spp._Salted Chicken Breast_10_1_2","Logistic"
"285",3,0.994312886957767,-19.8068638740039,-16.9821170866963,"Pseudomonas spp._Salted Chicken Breast_10_1_2","Logisticlag"
"286",4,0.995811574521519,-23.7832760918787,-20.958529304571,"Pseudomonas spp._Salted Chicken Breast_10_1_2","Gompertz"
"287",5,0.994294538401029,-19.7649889771793,-16.9402421898716,"Pseudomonas spp._Salted Chicken Breast_10_1_2","Baranyi"
"288",6,0.991013649624456,-13.8593111495812,-11.0345643622736,"Pseudomonas spp._Salted Chicken Breast_10_1_2","Buchanan"
"289",1,0.996816130651726,-25.6355058175331,-23.2109725685931,"Pseudomonas spp._Salted Chicken Breast_15_1_2","Cubic"
"290",2,0.989063650721384,-12.8275681691719,-10.8879415700199,"Pseudomonas spp._Salted Chicken Breast_15_1_2","Logistic"
"291",3,0.9971293433474,-26.8781829882166,-24.4536497392766,"Pseudomonas spp._Salted Chicken Breast_15_1_2","Logisticlag"
"292",4,0.997352422809917,-27.8489331703282,-25.4243999213882,"Pseudomonas spp._Salted Chicken Breast_15_1_2","Gompertz"
"293",5,0.996237342855898,-23.6311678762872,-21.2066346273472,"Pseudomonas spp._Salted Chicken Breast_15_1_2","Baranyi"
"294",6,NA,NA,NA,"Pseudomonas spp._Salted Chicken Breast_15_1_2","Buchanan"
"295",1,0.999359686654811,-27.2416398380991,-26.8444321296999,"Pseudomonas spp._Salted Chicken Breast_20_1_2","Cubic"
"296",2,0.994519897104098,-12.0662678541411,-11.7485016874218,"Pseudomonas spp._Salted Chicken Breast_20_1_2","Logistic"
"297",3,0.998646805614196,-21.2555148007161,-20.858307092317,"Pseudomonas spp._Salted Chicken Breast_20_1_2","Logisticlag"
"298",4,0.998294974907375,-19.4066202517324,-19.0094125433332,"Pseudomonas spp._Salted Chicken Breast_20_1_2","Gompertz"
"299",5,0.999430053592325,-28.1729624269835,-27.7757547185843,"Pseudomonas spp._Salted Chicken Breast_20_1_2","Baranyi"
"300",6,NA,NA,NA,"Pseudomonas spp._Salted Chicken Breast_20_1_2","Buchanan"
"301",1,0.987311662600423,-1.26814287176659,0.244782593203642,"Pseudomonas spp._Cooked Chicken Breast_2_1_2","Cubic"
"302",2,0.992842733497001,-8.99369408983307,-7.78335371785689,"Pseudomonas spp._Cooked Chicken Breast_2_1_2","Logistic"
"303",3,0.993138415497713,-7.41559151661285,-5.90266605164262,"Pseudomonas spp._Cooked Chicken Breast_2_1_2","Logisticlag"
"304",4,0.992883847993228,-7.05130412895849,-5.53837866398826,"Pseudomonas spp._Cooked Chicken Breast_2_1_2","Gompertz"
"305",5,0.994139517970512,-8.99265685939969,-7.47973139442946,"Pseudomonas spp._Cooked Chicken Breast_2_1_2","Baranyi"
"306",6,NA,NA,NA,"Pseudomonas spp._Cooked Chicken Breast_2_1_2","Buchanan"
"307",1,0.991799476435941,-7.39496759910655,-8.43617025296628,"Pseudomonas spp._Cooked Chicken Breast_4_1_2","Cubic"
"308",2,0.973551650951763,-2.36899317703007,-3.20195530011785,"Pseudomonas spp._Cooked Chicken Breast_4_1_2","Logistic"
"309",3,NA,NA,NA,"Pseudomonas spp._Cooked Chicken Breast_4_1_2","Logisticlag"
"310",4,0.956089104785432,2.67281922296744,1.63161656910772,"Pseudomonas spp._Cooked Chicken Breast_4_1_2","Gompertz"
"311",5,0.986847682365262,-4.5605676736596,-5.60177032751933,"Pseudomonas spp._Cooked Chicken Breast_4_1_2","Baranyi"
"312",6,NA,NA,NA,"Pseudomonas spp._Cooked Chicken Breast_4_1_2","Buchanan"
"313",1,0.985317325525348,-3.91162959705778,-1.08688280975009,"Pseudomonas spp._Cooked Chicken Breast_7_1_2","Cubic"
"314",2,0.994303491638572,-18.220221640091,-15.9604242102449,"Pseudomonas spp._Cooked Chicken Breast_7_1_2","Logistic"
"315",3,0.995311266343379,-18.7512031089983,-15.9264563216907,"Pseudomonas spp._Cooked Chicken Breast_7_1_2","Logisticlag"
"316",4,0.998569749842893,-34.1862743545882,-31.3615275672805,"Pseudomonas spp._Cooked Chicken Breast_7_1_2","Gompertz"
"317",5,0.995180957168659,-18.3948368535163,-15.5700900662086,"Pseudomonas spp._Cooked Chicken Breast_7_1_2","Baranyi"
"318",6,NA,NA,NA,"Pseudomonas spp._Cooked Chicken Breast_7_1_2","Buchanan"
"319",1,0.986778004488753,-3.997360726292,-2.00788436230014,"Pseudomonas spp._Cooked Chicken Breast_10_1_2","Cubic"
"320",2,0.975833687872751,0.636495437458202,2.22807652865168,"Pseudomonas spp._Cooked Chicken Breast_10_1_2","Logistic"
"321",3,0.986211452206046,-3.53583803601505,-1.5463616720232,"Pseudomonas spp._Cooked Chicken Breast_10_1_2","Logisticlag"
"322",4,0.985856058947114,-3.25591046921118,-1.26643410521933,"Pseudomonas spp._Cooked Chicken Breast_10_1_2","Gompertz"
"323",5,NA,NA,NA,"Pseudomonas spp._Cooked Chicken Breast_10_1_2","Baranyi"
"324",6,NA,NA,NA,"Pseudomonas spp._Cooked Chicken Breast_10_1_2","Buchanan"
"325",1,0.989969836730439,-5.66348526215696,-3.23895201321696,"Pseudomonas spp._Cooked Chicken Breast_15_1_2","Cubic"
"326",2,0.984419335955438,-2.37827988807617,-0.438653288924165,"Pseudomonas spp._Cooked Chicken Breast_15_1_2","Logistic"
"327",3,0.993530332042952,-10.9251503800983,-8.50061713115826,"Pseudomonas spp._Cooked Chicken Breast_15_1_2","Logisticlag"
"328",4,0.994537467703874,-12.9556981488529,-10.5311648999129,"Pseudomonas spp._Cooked Chicken Breast_15_1_2","Gompertz"
"329",5,NA,NA,NA,"Pseudomonas spp._Cooked Chicken Breast_15_1_2","Baranyi"
"330",6,NA,NA,NA,"Pseudomonas spp._Cooked Chicken Breast_15_1_2","Buchanan"
"331",1,0.987167015095004,0.241459650131155,1.22758253681225,"Pseudomonas spp._Cooked Chicken Breast_20_1_2","Cubic"
"332",2,0.987854890394814,-2.25437028367002,-1.46547197432514,"Pseudomonas spp._Cooked Chicken Breast_20_1_2","Logistic"
"333",3,0.989733520569271,-1.76675209293565,-0.780629206254547,"Pseudomonas spp._Cooked Chicken Breast_20_1_2","Logisticlag"
"334",4,0.992721147854841,-4.86195097116342,-3.87582808448232,"Pseudomonas spp._Cooked Chicken Breast_20_1_2","Gompertz"
"335",5,0.988338145970615,-0.619800984310659,0.366321902370439,"Pseudomonas spp._Cooked Chicken Breast_20_1_2","Baranyi"
"336",6,0.980442183288252,4.03366577706412,5.01978866374522,"Pseudomonas spp._Cooked Chicken Breast_20_1_2","Buchanan"
"337",1,0.927263964271644,-42.4227293845934,-35.7617068337174,"Pectobacterium.carotovorum.subsp..Carotovorum.Pcc2_TSB_5_1_0","Cubic"
"338",2,0.628861738063265,1.209926999121,6.53874503982182,"Pectobacterium.carotovorum.subsp..Carotovorum.Pcc2_TSB_5_1_0","Logistic"
"339",3,0.950517767963087,-53.2089812942594,-46.5479587433834,"Pectobacterium.carotovorum.subsp..Carotovorum.Pcc2_TSB_5_1_0","Logisticlag"
"340",4,0.957994177084675,-57.7955326867091,-51.134510135833,"Pectobacterium.carotovorum.subsp..Carotovorum.Pcc2_TSB_5_1_0","Gompertz"
"341",5,0.951254256279952,-53.6288628840047,-46.9678403331287,"Pectobacterium.carotovorum.subsp..Carotovorum.Pcc2_TSB_5_1_0","Baranyi"
"342",6,NA,NA,NA,"Pectobacterium.carotovorum.subsp..Carotovorum.Pcc2_TSB_5_1_0","Buchanan"
"343",1,0.995484955779109,-14.88341135098,-13.3704858860098,"Aerobic Psychotropic._Raw Chicken Breast_2_1_2","Cubic"
"344",2,0.997441599056395,-22.563736842124,-21.3533964701478,"Aerobic Psychotropic._Raw Chicken Breast_2_1_2","Logistic"
"345",3,0.998519937670135,-26.036719144734,-24.5237936797638,"Aerobic Psychotropic._Raw Chicken Breast_2_1_2","Logisticlag"
"346",4,0.99885332990018,-28.5889393939447,-27.0760139289745,"Aerobic Psychotropic._Raw Chicken Breast_2_1_2","Gompertz"
"347",5,0.998276905931865,-24.5163456452965,-23.0034201803263,"Aerobic Psychotropic._Raw Chicken Breast_2_1_2","Baranyi"
"348",6,0.991561727411199,-8.62978498049389,-7.11685951552366,"Aerobic Psychotropic._Raw Chicken Breast_2_1_2","Buchanan"
"349",1,0.994307753777276,-5.54092145188357,-6.58212410574329,"Aerobic Psychotropic._Raw Chicken Breast_4_1_2","Cubic"
"350",2,0.992247054143883,-5.68711378407593,-6.52007590716371,"Aerobic Psychotropic._Raw Chicken Breast_4_1_2","Logistic"
"351",3,0.995189620189663,-6.55089481183617,-7.5920974656959,"Aerobic Psychotropic._Raw Chicken Breast_4_1_2","Logisticlag"
"352",4,0.994996102180871,-6.31424803837892,-7.35545069223865,"Aerobic Psychotropic._Raw Chicken Breast_4_1_2","Gompertz"
"353",5,0.994740137134233,-6.01492134214961,-7.05612399600933,"Aerobic Psychotropic._Raw Chicken Breast_4_1_2","Baranyi"
"354",6,NA,NA,NA,"Aerobic Psychotropic._Raw Chicken Breast_4_1_2","Buchanan"
"355",1,0.98789456446511,-6.14646362766141,-3.32171684035373,"Aerobic Psychotropic._Raw Chicken Breast_7_1_2","Cubic"
"356",2,0.982709361842191,-3.51182532600067,-1.25202789615452,"Aerobic Psychotropic._Raw Chicken Breast_7_1_2","Logistic"
"357",3,NA,NA,NA,"Aerobic Psychotropic._Raw Chicken Breast_7_1_2","Logisticlag"
"358",4,NA,NA,NA,"Aerobic Psychotropic._Raw Chicken Breast_7_1_2","Gompertz"
"359",5,NA,NA,NA,"Aerobic Psychotropic._Raw Chicken Breast_7_1_2","Baranyi"
"360",6,NA,NA,NA,"Aerobic Psychotropic._Raw Chicken Breast_7_1_2","Buchanan"
"361",1,0.970418862333669,1.52645970851231,3.95099295745231,"Aerobic Psychotropic._Raw Chicken Breast_10_1_2","Cubic"
"362",2,0.985180512888776,-8.76786716125419,-6.82824056210219,"Aerobic Psychotropic._Raw Chicken Breast_10_1_2","Logistic"
"363",3,0.987551607623117,-8.86008543930667,-6.43555219036667,"Aerobic Psychotropic._Raw Chicken Breast_10_1_2","Logisticlag"
"364",4,0.991601684082474,-13.5828089010429,-11.1582756521029,"Aerobic Psychotropic._Raw Chicken Breast_10_1_2","Gompertz"
"365",5,0.987280958593188,-8.60198097025737,-6.17744772131737,"Aerobic Psychotropic._Raw Chicken Breast_10_1_2","Baranyi"
"366",6,NA,NA,NA,"Aerobic Psychotropic._Raw Chicken Breast_10_1_2","Buchanan"
"367",1,0.993870049297065,-10.2632503069845,-8.75032484201431,"Aerobic Psychotropic._Raw Chicken Breast_15_1_2","Cubic"
"368",2,NA,NA,NA,"Aerobic Psychotropic._Raw Chicken Breast_15_1_2","Logistic"
"369",3,NA,NA,NA,"Aerobic Psychotropic._Raw Chicken Breast_15_1_2","Logisticlag"
"370",4,NA,NA,NA,"Aerobic Psychotropic._Raw Chicken Breast_15_1_2","Gompertz"
"371",5,NA,NA,NA,"Aerobic Psychotropic._Raw Chicken Breast_15_1_2","Baranyi"
"372",6,0.994354052212162,-11.0857365652781,-9.57281110030787,"Aerobic Psychotropic._Raw Chicken Breast_15_1_2","Buchanan"
"373",1,0.993491887637765,-8.95317357674966,-8.55596586835048,"Aerobic Psychotropic._Raw Chicken Breast_20_1_2","Cubic"
"374",2,0.991035451453291,-8.3913472245694,-8.07358105785006,"Aerobic Psychotropic._Raw Chicken Breast_20_1_2","Logistic"
"375",3,0.991217871642702,-6.55581890851188,-6.1586112001127,"Aerobic Psychotropic._Raw Chicken Breast_20_1_2","Logisticlag"
"376",4,0.990112241542014,-5.60718943140184,-5.20998172300266,"Aerobic Psychotropic._Raw Chicken Breast_20_1_2","Gompertz"
"377",5,0.992567914716968,-7.89111739993469,-7.49390969153551,"Aerobic Psychotropic._Raw Chicken Breast_20_1_2","Baranyi"
"378",6,NA,NA,NA,"Aerobic Psychotropic._Raw Chicken Breast_20_1_2","Buchanan"
"379",1,0.982724003026948,-3.11453011951297,-1.60160465454274,"Aerobic Psychotropic._Salted Chicken Breast_2_1_2","Cubic"
"380",2,0.994503993803118,-16.5674940939337,-15.3571537219575,"Aerobic Psychotropic._Salted Chicken Breast_2_1_2","Logistic"
"381",3,0.996473218089399,-19.003852767464,-17.4909273024938,"Aerobic Psychotropic._Salted Chicken Breast_2_1_2","Logisticlag"
"382",4,0.998666627737343,-28.730598228205,-27.2176727632348,"Aerobic Psychotropic._Salted Chicken Breast_2_1_2","Gompertz"
"383",5,0.995617622388588,-16.8317968107553,-15.318871345785,"Aerobic Psychotropic._Salted Chicken Breast_2_1_2","Baranyi"
"384",6,0.994141839372446,-13.9293542360511,-12.4164287710809,"Aerobic Psychotropic._Salted Chicken Breast_2_1_2","Buchanan"
"385",1,0.995904861539591,-8.2497974778158,-9.29100013167552,"Aerobic Psychotropic._Salted Chicken Breast_4_1_2","Cubic"
"386",2,0.997663610990981,-13.6169611769976,-14.4499233000854,"Aerobic Psychotropic._Salted Chicken Breast_4_1_2","Logistic"
"387",3,0.997832609898756,-12.0674582982976,-13.1086609521573,"Aerobic Psychotropic._Salted Chicken Breast_4_1_2","Logisticlag"
"388",4,0.996999275072352,-10.1154772384509,-11.1566798923106,"Aerobic Psychotropic._Salted Chicken Breast_4_1_2","Gompertz"
"389",5,0.999231360345087,-18.2873987015396,-19.3286013553994,"Aerobic Psychotropic._Salted Chicken Breast_4_1_2","Baranyi"
"390",6,NA,NA,NA,"Aerobic Psychotropic._Salted Chicken Breast_4_1_2","Buchanan"
"391",1,0.99315765592621,-19.2064653253972,-15.6662143198862,"Aerobic Psychotropic._Salted Chicken Breast_7_1_2","Cubic"
"392",2,0.885751134511812,21.022265562669,23.8544663670779,"Aerobic Psychotropic._Salted Chicken Breast_7_1_2","Logistic"
"393",3,0.97265335563213,1.57548650487442,5.11573751038547,"Aerobic Psychotropic._Salted Chicken Breast_7_1_2","Logisticlag"
"394",4,NA,NA,NA,"Aerobic Psychotropic._Salted Chicken Breast_7_1_2","Gompertz"
"395",5,NA,NA,NA,"Aerobic Psychotropic._Salted Chicken Breast_7_1_2","Baranyi"
"396",6,0.993943446426441,-21.0363071159978,-17.4960561104868,"Aerobic Psychotropic._Salted Chicken Breast_7_1_2","Buchanan"
"397",1,0.989361409154774,-11.786056681982,-9.36152343304197,"Aerobic Psychotropic._Salted Chicken Breast_10_1_2","Cubic"
"398",2,0.989585358608953,-14.041361405574,-12.101734806422,"Aerobic Psychotropic._Salted Chicken Breast_10_1_2","Logistic"
"399",3,0.991537777771712,-14.5325713450272,-12.1080380960872,"Aerobic Psychotropic._Salted Chicken Breast_10_1_2","Logisticlag"
"400",4,0.990006311931575,-12.5364687047893,-10.1119354558493,"Aerobic Psychotropic._Salted Chicken Breast_10_1_2","Gompertz"
"401",5,0.992511535895718,-15.9995485074744,-13.5750152585344,"Aerobic Psychotropic._Salted Chicken Breast_10_1_2","Baranyi"
"402",6,NA,NA,NA,"Aerobic Psychotropic._Salted Chicken Breast_10_1_2","Buchanan"
"403",1,0.971184676469739,-44.0288525512094,-37.192373401277,"Pantoea.agglomerans..RDA.R._TSB_5_1_0","Cubic"
"404",2,0.898673354977106,-9.56303180117147,-4.09384848122557,"Pantoea.agglomerans..RDA.R._TSB_5_1_0","Logistic"
"405",3,0.997418161571514,-113.988614902203,-107.152135752271,"Pantoea.agglomerans..RDA.R._TSB_5_1_0","Logisticlag"
"406",4,0.995339633845961,-96.8614380710729,-90.0249589211406,"Pantoea.agglomerans..RDA.R._TSB_5_1_0","Gompertz"
"407",5,0.996876691886913,-108.467275368404,-101.630796218472,"Pantoea.agglomerans..RDA.R._TSB_5_1_0","Baranyi"
"408",6,NA,NA,NA,"Pantoea.agglomerans..RDA.R._TSB_5_1_0","Buchanan"
"409",1,0.991044203081501,-9.20806926515049,-8.22194637846939,"Aerobic Psychotropic._Salted Chicken Breast_15_1_2","Cubic"
"410",2,0.991863589865654,-12.0716368665259,-11.282738557181,"Aerobic Psychotropic._Salted Chicken Breast_15_1_2","Logistic"
"411",3,0.994498874032571,-13.5942033385139,-12.6080804518328,"Aerobic Psychotropic._Salted Chicken Breast_15_1_2","Logisticlag"
"412",4,0.995766292384669,-15.9510754466169,-14.9649525599358,"Aerobic Psychotropic._Salted Chicken Breast_15_1_2","Gompertz"
"413",5,0.993518639766031,-12.1184048633777,-11.1322819766966,"Aerobic Psychotropic._Salted Chicken Breast_15_1_2","Baranyi"
"414",6,0.984664297121417,-4.36712578927107,-3.38100290258998,"Aerobic Psychotropic._Salted Chicken Breast_15_1_2","Buchanan"
"415",1,0.990814190930208,-4.99862716182358,-6.03982981568331,"Aerobic Psychotropic._Salted Chicken Breast_20_1_2","Cubic"
